Review Type,Station,Parameter,Start,End,Original Flag,Decision,Action,Decision Reason,Values Changed,Final Max Hourly Change,Final Review Jump Count,Final Severe Jump Count,Max Cross-Depth Abs Corr,Status,Review Date
verylong_segment,FD29,T_10,2019-12-03 12:00:00,2021-04-20 20:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.971010830575871,0,0,0.9943406548442206,closed,2026-08-07
verylong_segment,FD29,T_20,2019-12-03 12:00:00,2021-04-20 20:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.0546061259352228,0,0,0.988731542034203,closed,2026-08-07
verylong_segment,FD29,T_50,2019-12-03 12:00:00,2021-04-20 20:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.690479270248856,0,0,0.9785645700697976,closed,2026-08-07
verylong_segment,FD30,SWC_10,2024-09-08 16:00:00,2024-12-05 14:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0172270634219867,0,0,0.9058353918699468,closed,2026-08-07
verylong_segment,FD30,SWC_5,2024-09-08 16:00:00,2024-12-05 14:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0715962763002179,0,0,0.9058353918699468,closed,2026-08-07
final_sensor_flag,CB15,SWC_50,,,long_constant_run,accepted_with_caveat_source_flat_run,Keep the original values and record the flat-run caveat.,"The 898-hour value of 0.063 is present in the cleaned source, occurs at 50 cm, and the full sensor is not low-variability or near-zero dominated.",0,,,,,closed,2026-08-07
final_sensor_flag,CB19,SWC_5,,,model_created_exact_lower_bound,repaired_model_lower_bound,Replaced 34 clipped-zero fill hours with positive donor-mean support.,The exact zeros were absent from the cleaned source and were created by final residual filling.,34,,,,,closed,2026-08-07
final_sensor_flag,CB19,SWC_10,,,model_created_exact_lower_bound,repaired_model_lower_bound,Replaced 16 clipped-zero fill hours with positive donor-mean support.,The exact zeros were absent from the cleaned source and were created by final residual filling.,16,,,,,closed,2026-08-07
final_sensor_flag,CB27,SWC_5,,,exact_lower_bound_values,accepted_source_observed_localized_zero,Keep the original observations and retain a localized-bound caveat.,"All 35 zero values are present in the cleaned source, occur in short localized runs, and the broader sensor behavior was visually reviewed as plausible.",0,,,,,closed,2026-08-07
final_sensor_flag,FD03,SWC_5,,,exact_lower_bound_values,accepted_source_observed_localized_zero,Keep the original observations and retain a localized-bound caveat.,All 65 zero values are present in the cleaned source and are localized mainly to the previously reviewed July 2016 dry-period episode.,0,,,,,closed,2026-08-07
final_sensor_flag,FD12,SWC_5,,,exact_lower_bound_values,accepted_source_observed_localized_zero,Keep the original observations and retain a localized-bound caveat.,All 33 zero values are present in the cleaned source and occur in short localized runs rather than a sensor-wide failure.,0,,,,,closed,2026-08-07
final_sensor_flag,FD24,SWC_5,,,model_created_exact_lower_bound,repaired_model_lower_bound,Replaced 92 clipped-zero fill hours with positive donor-mean support.,The exact zeros were absent from the cleaned source and were created by final residual filling.,92,,,,,closed,2026-08-07
